RefundID,OrderID,CustomerID,TransactionID,RefundAmount,RefundStatus,RefundReason,RequestedDate,ProcessedDate,GatewayReference
REF00005340,ORD0087569,CUST087569,TXN00087569,556.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-83041988
REF00005341,ORD0087570,CUST087570,TXN00087570,1427.13,NOT_INITIATED,ORDER_CANCELLED,,,GW-26364599
REF00005342,ORD0087609,CUST087609,TXN00087609,719.44,NOT_INITIATED,ORDER_CANCELLED,,,GW-19885647
REF00005343,ORD0087614,CUST087614,TXN00087614,2232.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-68481011
REF00005344,ORD0087637,CUST087637,TXN00087637,2050.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-42576216
REF00005345,ORD0087690,CUST087690,TXN00087690,2024.67,NOT_INITIATED,RETURN,,,GW-73279786
REF00005346,ORD0087713,CUST087713,TXN00087713,2529.3,NOT_INITIATED,ORDER_CANCELLED,,,GW-29402872
REF00005347,ORD0087716,CUST087716,TXN00087716,913.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-18809932
REF00005348,ORD0087772,CUST087772,TXN00087772,662.59,NOT_INITIATED,RETURN,,,GW-62466128
REF00005349,ORD0087773,CUST087773,TXN00087773,311.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-38365885
REF00005350,ORD0087783,CUST087783,TXN00087783,156.6,NOT_INITIATED,RETURN,,,GW-72336393
REF00005351,ORD0087810,CUST087810,TXN00087810,2563.37,NOT_INITIATED,RETURN,,,GW-66186655
REF00005352,ORD0087817,CUST087817,TXN00087817,1562.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-22505426
REF00005353,ORD0087821,CUST087821,TXN00087821,916.81,NOT_INITIATED,ORDER_CANCELLED,,,GW-79004101
REF00005354,ORD0087875,CUST087875,TXN00087875,390.34,NOT_INITIATED,RETURN,,,GW-66707586
REF00005355,ORD0087914,CUST087914,TXN00087914,2176.23,NOT_INITIATED,ORDER_CANCELLED,,,GW-92161394
REF00005356,ORD0087922,CUST087922,TXN00087922,291.79,NOT_INITIATED,ORDER_CANCELLED,,,GW-79993336
REF00005357,ORD0087930,CUST087930,TXN00087930,1175.02,NOT_INITIATED,ORDER_CANCELLED,,,GW-57324852
REF00005358,ORD0087933,CUST087933,TXN00087933,994.23,NOT_INITIATED,RETURN,,,GW-26086098
REF00005359,ORD0087954,CUST087954,TXN00087954,163.79,NOT_INITIATED,RETURN,,,GW-92912640
REF00005360,ORD0087967,CUST087967,TXN00087967,1583.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-20330606
REF00005361,ORD0087968,CUST087968,TXN00087968,1968.9,NOT_INITIATED,ORDER_CANCELLED,,,GW-74901996
REF00005362,ORD0087990,CUST087990,TXN00087990,429.23,NOT_INITIATED,RETURN,,,GW-16248969
REF00005363,ORD0087991,CUST087991,TXN00087991,258.95,NOT_INITIATED,ORDER_CANCELLED,,,GW-98808454
REF00005364,ORD0087992,CUST087992,TXN00087992,1339.34,NOT_INITIATED,RETURN,,,GW-82749339
REF00005365,ORD0088026,CUST088026,TXN00088026,479.83,NOT_INITIATED,ORDER_CANCELLED,,,GW-93160296
REF00005366,ORD0088085,CUST088085,TXN00088085,467.35,NOT_INITIATED,RETURN,,,GW-54559027
REF00005367,ORD0088100,CUST088100,TXN00088100,249.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-32601205
REF00005368,ORD0088103,CUST088103,TXN00088103,2055.45,NOT_INITIATED,RETURN,,,GW-36204271
REF00005369,ORD0088111,CUST088111,TXN00088111,1481.58,NOT_INITIATED,RETURN,,,GW-38025130
REF00005370,ORD0088123,CUST088123,TXN00088123,1226.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-98775053
REF00005371,ORD0088130,CUST088130,TXN00088130,1606.79,NOT_INITIATED,ORDER_CANCELLED,,,GW-77377347
REF00005372,ORD0088151,CUST088151,TXN00088151,35.91,NOT_INITIATED,RETURN,,,GW-35703486
REF00005373,ORD0088153,CUST088153,TXN00088153,907.58,NOT_INITIATED,RETURN,,,GW-92480767
REF00005374,ORD0088162,CUST088162,TXN00088162,1197.19,NOT_INITIATED,RETURN,,,GW-94917697
REF00005375,ORD0088202,CUST088202,TXN00088202,299.18,NOT_INITIATED,RETURN,,,GW-16894780
REF00005376,ORD0088203,CUST088203,TXN00088203,1555.35,NOT_INITIATED,RETURN,,,GW-77256694
REF00005377,ORD0088224,CUST088224,TXN00088224,1668.21,NOT_INITIATED,RETURN,,,GW-55574487
REF00005378,ORD0088252,CUST088252,TXN00088252,201.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-72525297
REF00005379,ORD0088255,CUST088255,TXN00088255,105.38,NOT_INITIATED,RETURN,,,GW-22894242
REF00005380,ORD0088256,CUST088256,TXN00088256,1458.46,NOT_INITIATED,ORDER_CANCELLED,,,GW-70419016
REF00005381,ORD0088274,CUST088274,TXN00088274,332.82,NOT_INITIATED,ORDER_CANCELLED,,,GW-48922061
REF00005382,ORD0088296,CUST088296,TXN00088296,877.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-76793153
REF00005383,ORD0088308,CUST088308,TXN00088308,206.88,NOT_INITIATED,RETURN,,,GW-25200880
REF00005384,ORD0088342,CUST088342,TXN00088342,1081.37,NOT_INITIATED,ORDER_CANCELLED,,,GW-27066997
REF00005385,ORD0088374,CUST088374,TXN00088374,1120.26,NOT_INITIATED,RETURN,,,GW-33551023
REF00005386,ORD0088384,CUST088384,TXN00088384,1865.58,NOT_INITIATED,RETURN,,,GW-70449912
REF00005387,ORD0088410,CUST088410,TXN00088410,2819.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-22103965
REF00005388,ORD0088413,CUST088413,TXN00088413,1063.99,NOT_INITIATED,ORDER_CANCELLED,,,GW-61715422
REF00005389,ORD0088457,CUST088457,TXN00088457,33.93,NOT_INITIATED,RETURN,,,GW-51863626
REF00005390,ORD0088470,CUST088470,TXN00088470,119.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-30177581
REF00005391,ORD0088471,CUST088471,TXN00088471,586.21,NOT_INITIATED,RETURN,,,GW-84044168
REF00005392,ORD0088472,CUST088472,TXN00088472,2294.34,NOT_INITIATED,RETURN,,,GW-44680161
REF00005393,ORD0088490,CUST088490,TXN00088490,680.43,NOT_INITIATED,ORDER_CANCELLED,,,GW-22691073
REF00005394,ORD0088516,CUST088516,TXN00088516,142.69,NOT_INITIATED,RETURN,,,GW-59421896
REF00005395,ORD0088524,CUST088524,TXN00088524,2037.62,NOT_INITIATED,ORDER_CANCELLED,,,GW-75965405
REF00005396,ORD0088530,CUST088530,TXN00088530,665.0,NOT_INITIATED,RETURN,,,GW-57558230
REF00005397,ORD0088573,CUST088573,TXN00088573,509.09,NOT_INITIATED,RETURN,,,GW-71547764
REF00005398,ORD0088590,CUST088590,TXN00088590,544.43,NOT_INITIATED,ORDER_CANCELLED,,,GW-32169346
REF00005399,ORD0088614,CUST088614,TXN00088614,267.34,NOT_INITIATED,RETURN,,,GW-61353488
REF00005400,ORD0088636,CUST088636,TXN00088636,447.38,NOT_INITIATED,RETURN,,,GW-53190060
REF00005401,ORD0088646,CUST088646,TXN00088646,2226.97,NOT_INITIATED,RETURN,,,GW-94392878
REF00005402,ORD0088654,CUST088654,TXN00088654,1170.97,NOT_INITIATED,ORDER_CANCELLED,,,GW-75143359
REF00005403,ORD0088661,CUST088661,TXN00088661,46.77,NOT_INITIATED,RETURN,,,GW-83634436
REF00005404,ORD0088689,CUST088689,TXN00088689,1096.61,NOT_INITIATED,ORDER_CANCELLED,,,GW-28888402
REF00005405,ORD0088697,CUST088697,TXN00088697,319.4,NOT_INITIATED,ORDER_CANCELLED,,,GW-14618209
REF00005406,ORD0088745,CUST088745,TXN00088745,334.46,NOT_INITIATED,RETURN,,,GW-70676411
REF00005407,ORD0088784,CUST088784,TXN00088784,1300.06,NOT_INITIATED,RETURN,,,GW-90346654
REF00005408,ORD0088808,CUST088808,TXN00088808,79.33,NOT_INITIATED,RETURN,,,GW-70012617
REF00005409,ORD0088823,CUST088823,TXN00088823,560.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-30845194
REF00005410,ORD0088826,CUST088826,TXN00088826,648.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-40537850
REF00005411,ORD0088829,CUST088829,TXN00088829,1227.13,NOT_INITIATED,RETURN,,,GW-27844459
REF00005412,ORD0088848,CUST088848,TXN00088848,299.84,NOT_INITIATED,RETURN,,,GW-60112773
REF00005413,ORD0088856,CUST088856,TXN00088856,44.78,NOT_INITIATED,RETURN,,,GW-20978861
REF00005414,ORD0088910,CUST088910,TXN00088910,170.72,NOT_INITIATED,RETURN,,,GW-27225820
REF00005415,ORD0088919,CUST088919,TXN00088919,455.33,NOT_INITIATED,RETURN,,,GW-81418331
REF00005416,ORD0088940,CUST088940,TXN00088940,1917.83,NOT_INITIATED,RETURN,,,GW-32648448
REF00005417,ORD0088941,CUST088941,TXN00088941,123.55,NOT_INITIATED,RETURN,,,GW-24764917
REF00005418,ORD0088944,CUST088944,TXN00088944,137.51,NOT_INITIATED,RETURN,,,GW-46796445
REF00005419,ORD0088960,CUST088960,TXN00088960,129.0,NOT_INITIATED,RETURN,,,GW-56047225
REF00005420,ORD0088985,CUST088985,TXN00088985,286.21,NOT_INITIATED,RETURN,,,GW-52160117
REF00005421,ORD0088987,CUST088987,TXN00088987,530.65,NOT_INITIATED,RETURN,,,GW-26332832
REF00005422,ORD0089003,CUST089003,TXN00089003,1518.93,NOT_INITIATED,RETURN,,,GW-52043460
REF00005423,ORD0089014,CUST089014,TXN00089014,772.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-26697882
REF00005424,ORD0089034,CUST089034,TXN00089034,442.64,NOT_INITIATED,RETURN,,,GW-82547611
REF00005425,ORD0089039,CUST089039,TXN00089039,2190.39,NOT_INITIATED,RETURN,,,GW-42962611
REF00005426,ORD0089043,CUST089043,TXN00089043,245.3,NOT_INITIATED,RETURN,,,GW-89115350
REF00005427,ORD0089064,CUST089064,TXN00089064,34.76,NOT_INITIATED,RETURN,,,GW-28195042
REF00005428,ORD0089083,CUST089083,TXN00089083,262.15,NOT_INITIATED,RETURN,,,GW-68684895
REF00005429,ORD0089107,CUST089107,TXN00089107,1164.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-81841106
REF00005430,ORD0089136,CUST089136,TXN00089136,218.18,NOT_INITIATED,RETURN,,,GW-58134086
REF00005431,ORD0089146,CUST089146,TXN00089146,140.24,NOT_INITIATED,ORDER_CANCELLED,,,GW-72332651
REF00005432,ORD0089150,CUST089150,TXN00089150,9.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-34854472
REF00005433,ORD0089163,CUST089163,TXN00089163,2448.98,NOT_INITIATED,ORDER_CANCELLED,,,GW-39575183
REF00005434,ORD0089164,CUST089164,TXN00089164,15.34,NOT_INITIATED,RETURN,,,GW-41241352
REF00005435,ORD0089171,CUST089171,TXN00089171,1367.22,NOT_INITIATED,RETURN,,,GW-95066197
REF00005436,ORD0089180,CUST089180,TXN00089180,601.38,NOT_INITIATED,RETURN,,,GW-99290250
REF00005437,ORD0089186,CUST089186,TXN00089186,791.31,NOT_INITIATED,ORDER_CANCELLED,,,GW-15560414
REF00005438,ORD0089202,CUST089202,TXN00089202,2485.79,NOT_INITIATED,RETURN,,,GW-63070994
REF00005439,ORD0089204,CUST089204,TXN00089204,219.22,NOT_INITIATED,RETURN,,,GW-59348070
REF00005440,ORD0089210,CUST089210,TXN00089210,1181.0,NOT_INITIATED,ORDER_CANCELLED,,,GW-10150857
REF00005441,ORD0089219,CUST089219,TXN00089219,994.16,NOT_INITIATED,RETURN,,,GW-26522341
REF00005442,ORD0089224,CUST089224,TXN00089224,265.7,NOT_INITIATED,ORDER_CANCELLED,,,GW-30051537
REF00005443,ORD0089232,CUST089232,TXN00089232,259.0,NOT_INITIATED,RETURN,,,GW-66697300
REF00005444,ORD0089249,CUST089249,TXN00089249,1313.08,NOT_INITIATED,ORDER_CANCELLED,,,GW-71375104
REF00005445,ORD0089256,CUST089256,TXN00089256,991.76,NOT_INITIATED,RETURN,,,GW-58367510
REF00005446,ORD0089266,CUST089266,TXN00089266,2754.63,NOT_INITIATED,RETURN,,,GW-23356400
REF00005447,ORD0089324,CUST089324,TXN00089324,1567.6,NOT_INITIATED,RETURN,,,GW-88381561
REF00005448,ORD0089349,CUST089349,TXN00089349,14.97,NOT_INITIATED,RETURN,,,GW-49805440
REF00005449,ORD0089352,CUST089352,TXN00089352,210.19,NOT_INITIATED,RETURN,,,GW-36883831
REF00005450,ORD0089390,CUST089390,TXN00089390,719.64,NOT_INITIATED,RETURN,,,GW-95269273
REF00005451,ORD0089391,CUST089391,TXN00089391,1609.02,NOT_INITIATED,RETURN,,,GW-77467469
REF00005452,ORD0089407,CUST089407,TXN00089407,157.19,NOT_INITIATED,RETURN,,,GW-47507082
REF00005453,ORD0089408,CUST089408,TXN00089408,1174.43,NOT_INITIATED,ORDER_CANCELLED,,,GW-43835355
REF00005454,ORD0089434,CUST089434,TXN00089434,1251.33,NOT_INITIATED,RETURN,,,GW-60541930
REF00005455,ORD0089438,CUST089438,TXN00089438,231.61,NOT_INITIATED,RETURN,,,GW-62571304
REF00005456,ORD0089468,CUST089468,TXN00089468,26.86,NOT_INITIATED,ORDER_CANCELLED,,,GW-70470023
REF00005457,ORD0089489,CUST089489,TXN00089489,2477.01,NOT_INITIATED,ORDER_CANCELLED,,,GW-41727888
REF00005458,ORD0089497,CUST089497,TXN00089497,754.5,NOT_INITIATED,ORDER_CANCELLED,,,GW-62566035
REF00005459,ORD0089498,CUST089498,TXN00089498,448.8,NOT_INITIATED,ORDER_CANCELLED,,,GW-14852072
REF00005460,ORD0089507,CUST089507,TXN00089507,328.11,NOT_INITIATED,RETURN,,,GW-70452077
REF00005461,ORD0089511,CUST089511,TXN00089511,510.0,NOT_INITIATED,RETURN,,,GW-30405452
REF00005462,ORD0089537,CUST089537,TXN00089537,416.23,NOT_INITIATED,RETURN,,,GW-89264483
REF00005463,ORD0089571,CUST089571,TXN00089571,286.23,NOT_INITIATED,RETURN,,,GW-82348653
REF00005464,ORD0089616,CUST089616,TXN00089616,784.9,NOT_INITIATED,RETURN,,,GW-37734223
REF00005465,ORD0089619,CUST089619,TXN00089619,437.0,NOT_INITIATED,RETURN,,,GW-15230179
REF00005466,ORD0089628,CUST089628,TXN00089628,212.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-52088655
REF00005467,ORD0089642,CUST089642,TXN00089642,186.5,NOT_INITIATED,RETURN,,,GW-23759586
REF00005468,ORD0089643,CUST089643,TXN00089643,495.66,NOT_INITIATED,RETURN,,,GW-90264772
REF00005469,ORD0089655,CUST089655,TXN00089655,424.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-95259444
REF00005470,ORD0089662,CUST089662,TXN00089662,2339.51,NOT_INITIATED,ORDER_CANCELLED,,,GW-84885914
REF00005471,ORD0089676,CUST089676,TXN00089676,211.19,NOT_INITIATED,RETURN,,,GW-64160722
REF00005472,ORD0089680,CUST089680,TXN00089680,713.13,NOT_INITIATED,RETURN,,,GW-29362512
REF00005473,ORD0089689,CUST089689,TXN00089689,528.9,NOT_INITIATED,RETURN,,,GW-21303792
REF00005474,ORD0089691,CUST089691,TXN00089691,162.33,NOT_INITIATED,RETURN,,,GW-51791101
REF00005475,ORD0089709,CUST089709,TXN00089709,1708.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-69741121
REF00005476,ORD0089712,CUST089712,TXN00089712,808.06,NOT_INITIATED,ORDER_CANCELLED,,,GW-89551867
REF00005477,ORD0089720,CUST089720,TXN00089720,373.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-81156047
REF00005478,ORD0089737,CUST089737,TXN00089737,1140.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-55013381
REF00005479,ORD0089802,CUST089802,TXN00089802,456.18,NOT_INITIATED,RETURN,,,GW-12116845
REF00005480,ORD0089819,CUST089819,TXN00089819,1043.55,NOT_INITIATED,ORDER_CANCELLED,,,GW-56357002
REF00005481,ORD0089820,CUST089820,TXN00089820,633.91,NOT_INITIATED,RETURN,,,GW-25491038
REF00005482,ORD0089825,CUST089825,TXN00089825,1160.98,NOT_INITIATED,ORDER_CANCELLED,,,GW-42982839
REF00005483,ORD0089849,CUST089849,TXN00089849,2597.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-88049764
REF00005484,ORD0089862,CUST089862,TXN00089862,49.14,NOT_INITIATED,RETURN,,,GW-85853713
REF00005485,ORD0089866,CUST089866,TXN00089866,283.12,NOT_INITIATED,RETURN,,,GW-37516053
REF00005486,ORD0089889,CUST089889,TXN00089889,1835.64,NOT_INITIATED,RETURN,,,GW-32275838
REF00005487,ORD0089910,CUST089910,TXN00089910,763.75,NOT_INITIATED,RETURN,,,GW-27888031
REF00005488,ORD0089922,CUST089922,TXN00089922,825.91,NOT_INITIATED,RETURN,,,GW-41485952
REF00005489,ORD0089929,CUST089929,TXN00089929,1299.7,NOT_INITIATED,RETURN,,,GW-87725263
REF00005490,ORD0089933,CUST089933,TXN00089933,580.31,NOT_INITIATED,ORDER_CANCELLED,,,GW-51320141
REF00005491,ORD0089947,CUST089947,TXN00089947,751.47,NOT_INITIATED,ORDER_CANCELLED,,,GW-61272267
REF00005492,ORD0089970,CUST089970,TXN00089970,366.98,NOT_INITIATED,ORDER_CANCELLED,,,GW-73671701
REF00005493,ORD0089986,CUST089986,TXN00089986,470.79,NOT_INITIATED,RETURN,,,GW-23383939
REF00005494,ORD0090013,CUST090013,TXN00090013,1036.4,NOT_INITIATED,RETURN,,,GW-59906404
REF00005495,ORD0090022,CUST090022,TXN00090022,1061.04,NOT_INITIATED,RETURN,,,GW-70926039
REF00005496,ORD0090037,CUST090037,TXN00090037,281.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-23509254
REF00005497,ORD0090050,CUST090050,TXN00090050,137.61,NOT_INITIATED,RETURN,,,GW-11511075
REF00005498,ORD0090054,CUST090054,TXN00090054,333.01,NOT_INITIATED,RETURN,,,GW-71413484
REF00005499,ORD0090067,CUST090067,TXN00090067,424.49,NOT_INITIATED,ORDER_CANCELLED,,,GW-47272652
REF00005500,ORD0090095,CUST090095,TXN00090095,1445.94,NOT_INITIATED,RETURN,,,GW-18664319
REF00005501,ORD0090136,CUST090136,TXN00090136,482.5,NOT_INITIATED,RETURN,,,GW-51810686
REF00005502,ORD0090139,CUST090139,TXN00090139,1181.8,NOT_INITIATED,RETURN,,,GW-19181122
REF00005503,ORD0090173,CUST090173,TXN00090173,250.4,NOT_INITIATED,RETURN,,,GW-19191248
REF00005504,ORD0090213,CUST090213,TXN00090213,312.55,NOT_INITIATED,ORDER_CANCELLED,,,GW-36392169
REF00005505,ORD0090219,CUST090219,TXN00090219,318.4,NOT_INITIATED,RETURN,,,GW-40530818
REF00005506,ORD0090220,CUST090220,TXN00090220,976.02,NOT_INITIATED,RETURN,,,GW-50335091
REF00005507,ORD0090231,CUST090231,TXN00090231,189.27,NOT_INITIATED,ORDER_CANCELLED,,,GW-86302816
REF00005508,ORD0090298,CUST090298,TXN00090298,791.28,NOT_INITIATED,RETURN,,,GW-74440309
REF00005509,ORD0090304,CUST090304,TXN00090304,912.18,NOT_INITIATED,ORDER_CANCELLED,,,GW-53738341
REF00005510,ORD0090375,CUST090375,TXN00090375,322.75,NOT_INITIATED,ORDER_CANCELLED,,,GW-25016131
REF00005511,ORD0090412,CUST090412,TXN00090412,376.93,NOT_INITIATED,ORDER_CANCELLED,,,GW-38140675
REF00005512,ORD0090414,CUST090414,TXN00090414,400.62,NOT_INITIATED,RETURN,,,GW-57665478
REF00005513,ORD0090420,CUST090420,TXN00090420,494.89,NOT_INITIATED,RETURN,,,GW-91363410
REF00005514,ORD0090425,CUST090425,TXN00090425,474.23,NOT_INITIATED,RETURN,,,GW-91553393
REF00005515,ORD0090486,CUST090486,TXN00090486,1238.96,NOT_INITIATED,RETURN,,,GW-25454455
REF00005516,ORD0090504,CUST090504,TXN00090504,323.63,NOT_INITIATED,RETURN,,,GW-24193665
REF00005517,ORD0090507,CUST090507,TXN00090507,737.73,NOT_INITIATED,RETURN,,,GW-22842126
REF00005518,ORD0090514,CUST090514,TXN00090514,657.5,NOT_INITIATED,ORDER_CANCELLED,,,GW-21930995
REF00005519,ORD0090524,CUST090524,TXN00090524,192.94,NOT_INITIATED,RETURN,,,GW-11115791
REF00005520,ORD0090558,CUST090558,TXN00090558,1268.21,NOT_INITIATED,RETURN,,,GW-46320919
REF00005521,ORD0090568,CUST090568,TXN00090568,2282.4,NOT_INITIATED,RETURN,,,GW-70932928
REF00005522,ORD0090580,CUST090580,TXN00090580,457.36,NOT_INITIATED,RETURN,,,GW-26037040
REF00005523,ORD0090595,CUST090595,TXN00090595,1024.7,NOT_INITIATED,ORDER_CANCELLED,,,GW-32517209
REF00005524,ORD0090598,CUST090598,TXN00090598,2485.52,NOT_INITIATED,ORDER_CANCELLED,,,GW-97645176
REF00005525,ORD0090600,CUST090600,TXN00090600,638.14,NOT_INITIATED,RETURN,,,GW-23629532
REF00005526,ORD0090640,CUST090640,TXN00090640,2452.01,NOT_INITIATED,RETURN,,,GW-37928131
REF00005527,ORD0090645,CUST090645,TXN00090645,133.43,NOT_INITIATED,RETURN,,,GW-43477430
REF00005528,ORD0090721,CUST090721,TXN00090721,1670.23,NOT_INITIATED,ORDER_CANCELLED,,,GW-94022072
REF00005529,ORD0090723,CUST090723,TXN00090723,119.29,NOT_INITIATED,ORDER_CANCELLED,,,GW-76900901
REF00005530,ORD0090729,CUST090729,TXN00090729,2691.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-25386065
REF00005531,ORD0090748,CUST090748,TXN00090748,772.21,NOT_INITIATED,RETURN,,,GW-91502422
REF00005532,ORD0090755,CUST090755,TXN00090755,2817.74,NOT_INITIATED,RETURN,,,GW-11181404
REF00005533,ORD0090760,CUST090760,TXN00090760,1394.04,NOT_INITIATED,RETURN,,,GW-99831428
REF00005534,ORD0090766,CUST090766,TXN00090766,1094.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-16264566
REF00005535,ORD0090777,CUST090777,TXN00090777,268.75,NOT_INITIATED,ORDER_CANCELLED,,,GW-39789752
REF00005536,ORD0090783,CUST090783,TXN00090783,205.1,NOT_INITIATED,RETURN,,,GW-47080913
REF00005537,ORD0090794,CUST090794,TXN00090794,167.78,NOT_INITIATED,RETURN,,,GW-95718835
REF00005538,ORD0090796,CUST090796,TXN00090796,1343.48,NOT_INITIATED,ORDER_CANCELLED,,,GW-60300842
REF00005539,ORD0090807,CUST090807,TXN00090807,633.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-70675628
REF00005540,ORD0090848,CUST090848,TXN00090848,728.1,NOT_INITIATED,RETURN,,,GW-76403298
REF00005541,ORD0090857,CUST090857,TXN00090857,1406.73,NOT_INITIATED,RETURN,,,GW-48571690
REF00005542,ORD0090870,CUST090870,TXN00090870,358.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-96114132
REF00005543,ORD0090892,CUST090892,TXN00090892,888.3,NOT_INITIATED,ORDER_CANCELLED,,,GW-99672387
REF00005544,ORD0090907,CUST090907,TXN00090907,231.51,NOT_INITIATED,RETURN,,,GW-25727744
REF00005545,ORD0090917,CUST090917,TXN00090917,669.18,NOT_INITIATED,ORDER_CANCELLED,,,GW-55869002
REF00005546,ORD0090921,CUST090921,TXN00090921,349.05,NOT_INITIATED,RETURN,,,GW-48697024
REF00005547,ORD0090922,CUST090922,TXN00090922,368.44,NOT_INITIATED,ORDER_CANCELLED,,,GW-64047562
REF00005548,ORD0090923,CUST090923,TXN00090923,2476.94,NOT_INITIATED,RETURN,,,GW-53097632
REF00005549,ORD0090942,CUST090942,TXN00090942,274.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-90061155
REF00005550,ORD0090947,CUST090947,TXN00090947,142.71,NOT_INITIATED,ORDER_CANCELLED,,,GW-77781356
REF00005551,ORD0090964,CUST090964,TXN00090964,197.51,NOT_INITIATED,RETURN,,,GW-61140634
REF00005552,ORD0090981,CUST090981,TXN00090981,1212.84,NOT_INITIATED,RETURN,,,GW-69380977
REF00005553,ORD0090986,CUST090986,TXN00090986,689.31,NOT_INITIATED,ORDER_CANCELLED,,,GW-13991393
REF00005554,ORD0090990,CUST090990,TXN00090990,580.42,NOT_INITIATED,ORDER_CANCELLED,,,GW-14582271
REF00005555,ORD0091003,CUST091003,TXN00091003,1063.01,NOT_INITIATED,ORDER_CANCELLED,,,GW-17145881
REF00005556,ORD0091012,CUST091012,TXN00091012,1263.88,NOT_INITIATED,RETURN,,,GW-75921007
REF00005557,ORD0091032,CUST091032,TXN00091032,652.91,NOT_INITIATED,RETURN,,,GW-76666960
REF00005558,ORD0091034,CUST091034,TXN00091034,923.74,NOT_INITIATED,RETURN,,,GW-80176919
REF00005559,ORD0091063,CUST091063,TXN00091063,755.22,NOT_INITIATED,RETURN,,,GW-37562639
REF00005560,ORD0091066,CUST091066,TXN00091066,2040.21,NOT_INITIATED,ORDER_CANCELLED,,,GW-15831448
REF00005561,ORD0091071,CUST091071,TXN00091071,204.37,NOT_INITIATED,RETURN,,,GW-56625385
REF00005562,ORD0091118,CUST091118,TXN00091118,463.24,NOT_INITIATED,RETURN,,,GW-86438498
REF00005563,ORD0091121,CUST091121,TXN00091121,1461.94,NOT_INITIATED,RETURN,,,GW-33139015
REF00005564,ORD0091132,CUST091132,TXN00091132,518.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-48543976
REF00005565,ORD0091137,CUST091137,TXN00091137,2559.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-24679404
REF00005566,ORD0091139,CUST091139,TXN00091139,971.89,NOT_INITIATED,RETURN,,,GW-26061161
REF00005567,ORD0091146,CUST091146,TXN00091146,770.38,NOT_INITIATED,ORDER_CANCELLED,,,GW-23910474
REF00005568,ORD0091152,CUST091152,TXN00091152,372.79,NOT_INITIATED,RETURN,,,GW-89556292
REF00005569,ORD0091159,CUST091159,TXN00091159,482.11,NOT_INITIATED,RETURN,,,GW-69138570
REF00005570,ORD0091166,CUST091166,TXN00091166,2122.65,NOT_INITIATED,RETURN,,,GW-71092872
REF00005571,ORD0091193,CUST091193,TXN00091193,350.7,NOT_INITIATED,RETURN,,,GW-74525230
REF00005572,ORD0091197,CUST091197,TXN00091197,1935.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-39021125
REF00005573,ORD0091209,CUST091209,TXN00091209,169.12,NOT_INITIATED,ORDER_CANCELLED,,,GW-39145765
REF00005574,ORD0091216,CUST091216,TXN00091216,754.91,NOT_INITIATED,RETURN,,,GW-18461492
REF00005575,ORD0091226,CUST091226,TXN00091226,83.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-17403275
REF00005576,ORD0091229,CUST091229,TXN00091229,2120.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-42408776
REF00005577,ORD0091246,CUST091246,TXN00091246,310.97,NOT_INITIATED,RETURN,,,GW-39055373
REF00005578,ORD0091254,CUST091254,TXN00091254,679.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-13331547
REF00005579,ORD0091266,CUST091266,TXN00091266,299.66,NOT_INITIATED,RETURN,,,GW-79605117
REF00005580,ORD0091268,CUST091268,TXN00091268,364.24,NOT_INITIATED,RETURN,,,GW-71693375
REF00005581,ORD0091318,CUST091318,TXN00091318,798.16,NOT_INITIATED,ORDER_CANCELLED,,,GW-99730350
REF00005582,ORD0091339,CUST091339,TXN00091339,198.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-46944458
