ReturnID,OrderID,CustomerID,ReturnStatus,ReturnReason,RequestedDate,ApprovedDate
RET00002606,ORD0086136,CUST086136,COMPLETED,Not needed,2020-03-27,2020-03-27
RET00002607,ORD0086149,CUST086149,COMPLETED,Not needed,2024-11-25,2024-11-25
RET00002608,ORD0086172,CUST086172,COMPLETED,Missing item,2024-03-08,2024-03-08
RET00002609,ORD0086205,CUST086205,RECEIVED,Wrong item,2022-06-29,2022-06-29
RET00002610,ORD0086228,CUST086228,COMPLETED,Missing item,2024-05-13,2024-05-13
RET00002611,ORD0086231,CUST086231,COMPLETED,Not needed,2021-10-04,2021-10-04
RET00002612,ORD0086314,CUST086314,COMPLETED,Missing item,2024-06-21,2024-06-21
RET00002613,ORD0086326,CUST086326,RECEIVED,Product issue,2022-11-11,2022-11-11
RET00002614,ORD0086339,CUST086339,APPROVED,Missing item,2024-11-15,2024-11-15
RET00002615,ORD0086362,CUST086362,RECEIVED,Product issue,2022-10-19,2022-10-19
RET00002616,ORD0086382,CUST086382,COMPLETED,Wrong item,2024-05-09,2024-05-09
RET00002617,ORD0086394,CUST086394,COMPLETED,Product issue,2020-07-01,2020-07-01
RET00002618,ORD0086396,CUST086396,REQUESTED,Damaged item,2021-11-05,
RET00002619,ORD0086399,CUST086399,RECEIVED,Product issue,2024-05-26,2024-05-26
RET00002620,ORD0086405,CUST086405,RECEIVED,Wrong item,2023-08-06,2023-08-06
RET00002621,ORD0086422,CUST086422,APPROVED,Damaged item,2023-02-11,2023-02-11
RET00002622,ORD0086448,CUST086448,RECEIVED,Missing item,2020-04-08,2020-04-08
RET00002623,ORD0086473,CUST086473,RECEIVED,Not needed,2024-11-19,2024-11-19
RET00002624,ORD0086607,CUST086607,COMPLETED,Not needed,2022-11-16,2022-11-16
RET00002625,ORD0086616,CUST086616,APPROVED,Wrong item,2023-08-02,2023-08-02
RET00002626,ORD0086636,CUST086636,REQUESTED,Missing item,2021-04-20,
RET00002627,ORD0086720,CUST086720,REQUESTED,Product issue,2022-08-23,
RET00002628,ORD0086783,CUST086783,PICKUP_SCHEDULED,Wrong item,2023-06-30,2023-06-30
RET00002629,ORD0086828,CUST086828,REQUESTED,Wrong item,2020-11-19,
RET00002630,ORD0086840,CUST086840,APPROVED,Damaged item,2021-01-21,2021-01-21
RET00002631,ORD0086910,CUST086910,COMPLETED,Wrong item,2022-01-01,2022-01-01
RET00002632,ORD0086955,CUST086955,APPROVED,Wrong item,2023-09-07,2023-09-07
RET00002633,ORD0086956,CUST086956,COMPLETED,Wrong item,2022-03-06,2022-03-06
RET00002634,ORD0086994,CUST086994,APPROVED,Product issue,2021-05-29,2021-05-29
RET00002635,ORD0087000,CUST087000,COMPLETED,Not needed,2022-02-07,2022-02-07
RET00002636,ORD0087026,CUST087026,APPROVED,Missing item,2023-11-24,2023-11-24
RET00002637,ORD0087029,CUST087029,PICKUP_SCHEDULED,Not needed,2020-05-04,2020-05-04
RET00002638,ORD0087063,CUST087063,COMPLETED,Damaged item,2022-04-28,2022-04-28
RET00002639,ORD0087065,CUST087065,COMPLETED,Wrong item,2022-02-04,2022-02-04
RET00002640,ORD0087067,CUST087067,APPROVED,Not needed,2023-05-20,2023-05-20
RET00002641,ORD0087116,CUST087116,PICKUP_SCHEDULED,Product issue,2024-06-04,2024-06-04
RET00002642,ORD0087137,CUST087137,RECEIVED,Wrong item,2023-11-16,2023-11-16
RET00002643,ORD0087141,CUST087141,REQUESTED,Not needed,2022-10-15,
RET00002644,ORD0087146,CUST087146,APPROVED,Missing item,2023-12-31,2023-12-31
RET00002645,ORD0087175,CUST087175,REQUESTED,Not needed,2023-08-03,
RET00002646,ORD0087181,CUST087181,COMPLETED,Wrong item,2020-09-13,2020-09-13
RET00002647,ORD0087202,CUST087202,PICKUP_SCHEDULED,Damaged item,2023-03-09,2023-03-09
RET00002648,ORD0087214,CUST087214,REQUESTED,Missing item,2022-11-07,
RET00002649,ORD0087272,CUST087272,APPROVED,Missing item,2024-01-22,2024-01-22
RET00002650,ORD0087340,CUST087340,APPROVED,Product issue,2023-12-03,2023-12-03
RET00002651,ORD0087448,CUST087448,PICKUP_SCHEDULED,Wrong item,2023-12-02,2023-12-02
RET00002652,ORD0087459,CUST087459,RECEIVED,Missing item,2024-08-11,2024-08-11
RET00002653,ORD0087460,CUST087460,PICKUP_SCHEDULED,Not needed,2021-09-07,2021-09-07
RET00002654,ORD0087462,CUST087462,COMPLETED,Damaged item,2021-10-12,2021-10-12
RET00002655,ORD0087484,CUST087484,PICKUP_SCHEDULED,Damaged item,2023-09-20,2023-09-20
RET00002656,ORD0087510,CUST087510,RECEIVED,Damaged item,2023-06-16,2023-06-16
RET00002657,ORD0087529,CUST087529,PICKUP_SCHEDULED,Missing item,2024-04-18,2024-04-18
RET00002658,ORD0087690,CUST087690,APPROVED,Damaged item,2024-04-05,2024-04-05
RET00002659,ORD0087772,CUST087772,PICKUP_SCHEDULED,Product issue,2022-11-30,2022-11-30
RET00002660,ORD0087783,CUST087783,PICKUP_SCHEDULED,Damaged item,2023-07-25,2023-07-25
RET00002661,ORD0087810,CUST087810,REQUESTED,Product issue,2020-11-16,
RET00002662,ORD0087875,CUST087875,PICKUP_SCHEDULED,Wrong item,2022-03-19,2022-03-19
RET00002663,ORD0087933,CUST087933,COMPLETED,Missing item,2020-09-26,2020-09-26
RET00002664,ORD0087954,CUST087954,RECEIVED,Missing item,2020-04-25,2020-04-25
RET00002665,ORD0087990,CUST087990,COMPLETED,Product issue,2024-03-18,2024-03-18
RET00002666,ORD0087992,CUST087992,COMPLETED,Wrong item,2020-07-07,2020-07-07
RET00002667,ORD0088085,CUST088085,PICKUP_SCHEDULED,Wrong item,2020-03-24,2020-03-24
RET00002668,ORD0088103,CUST088103,COMPLETED,Not needed,2023-07-12,2023-07-12
RET00002669,ORD0088111,CUST088111,COMPLETED,Damaged item,2024-07-23,2024-07-23
RET00002670,ORD0088151,CUST088151,COMPLETED,Product issue,2020-08-27,2020-08-27
RET00002671,ORD0088153,CUST088153,REQUESTED,Not needed,2020-01-26,
RET00002672,ORD0088162,CUST088162,REQUESTED,Wrong item,2023-05-17,
RET00002673,ORD0088202,CUST088202,APPROVED,Wrong item,2020-08-14,2020-08-14
RET00002674,ORD0088203,CUST088203,REQUESTED,Wrong item,2024-05-10,
RET00002675,ORD0088224,CUST088224,COMPLETED,Product issue,2024-03-21,2024-03-21
RET00002676,ORD0088255,CUST088255,COMPLETED,Not needed,2022-05-10,2022-05-10
RET00002677,ORD0088308,CUST088308,PICKUP_SCHEDULED,Missing item,2020-10-30,2020-10-30
RET00002678,ORD0088374,CUST088374,RECEIVED,Product issue,2024-08-22,2024-08-22
RET00002679,ORD0088384,CUST088384,RECEIVED,Not needed,2023-10-10,2023-10-10
RET00002680,ORD0088457,CUST088457,COMPLETED,Not needed,2020-12-25,2020-12-25
RET00002681,ORD0088471,CUST088471,RECEIVED,Not needed,2021-12-12,2021-12-12
RET00002682,ORD0088472,CUST088472,COMPLETED,Damaged item,2024-12-21,2024-12-21
RET00002683,ORD0088516,CUST088516,COMPLETED,Damaged item,2020-12-01,2020-12-01
RET00002684,ORD0088530,CUST088530,REQUESTED,Wrong item,2022-08-20,
RET00002685,ORD0088573,CUST088573,APPROVED,Product issue,2020-04-17,2020-04-17
RET00002686,ORD0088614,CUST088614,RECEIVED,Missing item,2022-06-27,2022-06-27
RET00002687,ORD0088636,CUST088636,COMPLETED,Not needed,2022-07-16,2022-07-16
RET00002688,ORD0088646,CUST088646,COMPLETED,Wrong item,2021-04-10,2021-04-10
RET00002689,ORD0088661,CUST088661,COMPLETED,Missing item,2022-01-18,2022-01-18
RET00002690,ORD0088745,CUST088745,COMPLETED,Wrong item,2022-05-31,2022-05-31
RET00002691,ORD0088784,CUST088784,APPROVED,Damaged item,2023-04-05,2023-04-05
RET00002692,ORD0088808,CUST088808,COMPLETED,Missing item,2020-11-29,2020-11-29
RET00002693,ORD0088829,CUST088829,APPROVED,Not needed,2020-10-24,2020-10-24
RET00002694,ORD0088848,CUST088848,COMPLETED,Not needed,2023-02-10,2023-02-10
RET00002695,ORD0088856,CUST088856,COMPLETED,Not needed,2022-07-14,2022-07-14
RET00002696,ORD0088910,CUST088910,APPROVED,Wrong item,2022-01-28,2022-01-28
RET00002697,ORD0088919,CUST088919,COMPLETED,Product issue,2023-06-08,2023-06-08
RET00002698,ORD0088940,CUST088940,PICKUP_SCHEDULED,Product issue,2022-08-23,2022-08-23
RET00002699,ORD0088941,CUST088941,RECEIVED,Wrong item,2020-10-10,2020-10-10
RET00002700,ORD0088944,CUST088944,COMPLETED,Wrong item,2021-04-26,2021-04-26
RET00002701,ORD0088960,CUST088960,RECEIVED,Wrong item,2024-11-20,2024-11-20
RET00002702,ORD0088985,CUST088985,PICKUP_SCHEDULED,Wrong item,2022-03-17,2022-03-17
RET00002703,ORD0088987,CUST088987,REQUESTED,Damaged item,2021-10-29,
RET00002704,ORD0089003,CUST089003,COMPLETED,Wrong item,2024-04-25,2024-04-25
RET00002705,ORD0089034,CUST089034,COMPLETED,Damaged item,2020-10-10,2020-10-10
RET00002706,ORD0089039,CUST089039,REQUESTED,Missing item,2024-05-05,
RET00002707,ORD0089043,CUST089043,APPROVED,Product issue,2022-01-14,2022-01-14
RET00002708,ORD0089064,CUST089064,COMPLETED,Missing item,2023-01-22,2023-01-22
RET00002709,ORD0089083,CUST089083,PICKUP_SCHEDULED,Wrong item,2023-07-23,2023-07-23
RET00002710,ORD0089136,CUST089136,APPROVED,Not needed,2020-10-25,2020-10-25
RET00002711,ORD0089164,CUST089164,REQUESTED,Damaged item,2022-12-03,
RET00002712,ORD0089171,CUST089171,PICKUP_SCHEDULED,Damaged item,2024-10-16,2024-10-16
RET00002713,ORD0089180,CUST089180,COMPLETED,Damaged item,2021-04-30,2021-04-30
RET00002714,ORD0089202,CUST089202,COMPLETED,Missing item,2023-09-02,2023-09-02
RET00002715,ORD0089204,CUST089204,RECEIVED,Damaged item,2020-01-17,2020-01-17
RET00002716,ORD0089219,CUST089219,APPROVED,Wrong item,2023-03-19,2023-03-19
RET00002717,ORD0089232,CUST089232,RECEIVED,Product issue,2020-05-14,2020-05-14
RET00002718,ORD0089256,CUST089256,APPROVED,Not needed,2023-10-14,2023-10-14
RET00002719,ORD0089266,CUST089266,COMPLETED,Not needed,2023-06-19,2023-06-19
RET00002720,ORD0089324,CUST089324,PICKUP_SCHEDULED,Wrong item,2022-03-03,2022-03-03
RET00002721,ORD0089349,CUST089349,REQUESTED,Product issue,2020-05-10,
RET00002722,ORD0089352,CUST089352,RECEIVED,Wrong item,2024-11-25,2024-11-25
RET00002723,ORD0089390,CUST089390,REQUESTED,Wrong item,2023-05-07,
RET00002724,ORD0089391,CUST089391,RECEIVED,Wrong item,2020-03-23,2020-03-23
RET00002725,ORD0089407,CUST089407,RECEIVED,Wrong item,2021-05-28,2021-05-28
RET00002726,ORD0089434,CUST089434,RECEIVED,Wrong item,2020-04-27,2020-04-27
RET00002727,ORD0089438,CUST089438,APPROVED,Not needed,2022-05-02,2022-05-02
RET00002728,ORD0089507,CUST089507,PICKUP_SCHEDULED,Wrong item,2020-02-23,2020-02-23
RET00002729,ORD0089511,CUST089511,COMPLETED,Damaged item,2024-12-17,2024-12-17
RET00002730,ORD0089537,CUST089537,APPROVED,Not needed,2024-04-09,2024-04-09
RET00002731,ORD0089571,CUST089571,COMPLETED,Missing item,2021-10-15,2021-10-15
RET00002732,ORD0089616,CUST089616,RECEIVED,Missing item,2024-06-03,2024-06-03
RET00002733,ORD0089619,CUST089619,RECEIVED,Not needed,2023-04-29,2023-04-29
RET00002734,ORD0089642,CUST089642,PICKUP_SCHEDULED,Not needed,2022-06-21,2022-06-21
RET00002735,ORD0089643,CUST089643,APPROVED,Missing item,2020-12-05,2020-12-05
RET00002736,ORD0089676,CUST089676,REQUESTED,Damaged item,2022-12-14,
RET00002737,ORD0089680,CUST089680,COMPLETED,Wrong item,2024-12-22,2024-12-22
RET00002738,ORD0089689,CUST089689,PICKUP_SCHEDULED,Damaged item,2020-02-28,2020-02-28
RET00002739,ORD0089691,CUST089691,COMPLETED,Damaged item,2024-08-24,2024-08-24
RET00002740,ORD0089802,CUST089802,COMPLETED,Not needed,2020-03-25,2020-03-25
RET00002741,ORD0089820,CUST089820,PICKUP_SCHEDULED,Damaged item,2020-05-24,2020-05-24
RET00002742,ORD0089862,CUST089862,REQUESTED,Damaged item,2020-07-01,
RET00002743,ORD0089866,CUST089866,APPROVED,Damaged item,2023-10-29,2023-10-29
RET00002744,ORD0089889,CUST089889,COMPLETED,Missing item,2021-12-28,2021-12-28
RET00002745,ORD0089910,CUST089910,COMPLETED,Missing item,2020-11-15,2020-11-15
RET00002746,ORD0089922,CUST089922,COMPLETED,Product issue,2022-06-01,2022-06-01
RET00002747,ORD0089929,CUST089929,REQUESTED,Wrong item,2020-08-20,
RET00002748,ORD0089986,CUST089986,COMPLETED,Missing item,2023-11-01,2023-11-01
RET00002749,ORD0090013,CUST090013,COMPLETED,Damaged item,2020-04-13,2020-04-13
RET00002750,ORD0090022,CUST090022,RECEIVED,Not needed,2024-06-29,2024-06-29
RET00002751,ORD0090050,CUST090050,RECEIVED,Product issue,2020-10-24,2020-10-24
RET00002752,ORD0090054,CUST090054,COMPLETED,Product issue,2021-12-20,2021-12-20
RET00002753,ORD0090095,CUST090095,COMPLETED,Product issue,2023-08-26,2023-08-26
RET00002754,ORD0090136,CUST090136,PICKUP_SCHEDULED,Product issue,2021-09-02,2021-09-02
RET00002755,ORD0090139,CUST090139,PICKUP_SCHEDULED,Wrong item,2020-08-07,2020-08-07
RET00002756,ORD0090173,CUST090173,APPROVED,Wrong item,2021-09-27,2021-09-27
RET00002757,ORD0090219,CUST090219,COMPLETED,Product issue,2024-02-01,2024-02-01
RET00002758,ORD0090220,CUST090220,APPROVED,Damaged item,2023-03-18,2023-03-18
RET00002759,ORD0090298,CUST090298,PICKUP_SCHEDULED,Product issue,2023-01-15,2023-01-15
RET00002760,ORD0090414,CUST090414,PICKUP_SCHEDULED,Missing item,2024-09-10,2024-09-10
RET00002761,ORD0090420,CUST090420,RECEIVED,Wrong item,2021-09-03,2021-09-03
RET00002762,ORD0090425,CUST090425,COMPLETED,Damaged item,2021-12-08,2021-12-08
RET00002763,ORD0090486,CUST090486,COMPLETED,Product issue,2022-11-23,2022-11-23
RET00002764,ORD0090504,CUST090504,PICKUP_SCHEDULED,Missing item,2020-11-25,2020-11-25
RET00002765,ORD0090507,CUST090507,REQUESTED,Product issue,2023-09-27,
RET00002766,ORD0090524,CUST090524,COMPLETED,Damaged item,2024-05-23,2024-05-23
RET00002767,ORD0090558,CUST090558,COMPLETED,Missing item,2022-04-28,2022-04-28
RET00002768,ORD0090568,CUST090568,RECEIVED,Not needed,2024-07-05,2024-07-05
RET00002769,ORD0090580,CUST090580,APPROVED,Missing item,2024-07-21,2024-07-21
RET00002770,ORD0090600,CUST090600,COMPLETED,Product issue,2022-02-28,2022-02-28
RET00002771,ORD0090640,CUST090640,RECEIVED,Product issue,2023-06-14,2023-06-14
RET00002772,ORD0090645,CUST090645,APPROVED,Not needed,2020-10-15,2020-10-15
RET00002773,ORD0090748,CUST090748,REQUESTED,Not needed,2021-12-10,
RET00002774,ORD0090755,CUST090755,COMPLETED,Missing item,2023-03-25,2023-03-25
RET00002775,ORD0090760,CUST090760,RECEIVED,Product issue,2023-11-20,2023-11-20
RET00002776,ORD0090783,CUST090783,COMPLETED,Damaged item,2021-03-10,2021-03-10
RET00002777,ORD0090794,CUST090794,PICKUP_SCHEDULED,Wrong item,2020-09-03,2020-09-03
RET00002778,ORD0090848,CUST090848,RECEIVED,Not needed,2024-11-05,2024-11-05
RET00002779,ORD0090857,CUST090857,COMPLETED,Wrong item,2021-01-15,2021-01-15
RET00002780,ORD0090907,CUST090907,APPROVED,Wrong item,2021-03-18,2021-03-18
RET00002781,ORD0090921,CUST090921,REQUESTED,Wrong item,2021-06-01,
RET00002782,ORD0090923,CUST090923,PICKUP_SCHEDULED,Missing item,2020-05-28,2020-05-28
RET00002783,ORD0090964,CUST090964,PICKUP_SCHEDULED,Missing item,2024-08-18,2024-08-18
RET00002784,ORD0090981,CUST090981,APPROVED,Missing item,2020-10-20,2020-10-20
RET00002785,ORD0091012,CUST091012,PICKUP_SCHEDULED,Not needed,2021-12-06,2021-12-06
RET00002786,ORD0091032,CUST091032,APPROVED,Wrong item,2024-01-23,2024-01-23
RET00002787,ORD0091034,CUST091034,COMPLETED,Damaged item,2020-11-05,2020-11-05
RET00002788,ORD0091063,CUST091063,COMPLETED,Product issue,2022-01-31,2022-01-31
RET00002789,ORD0091071,CUST091071,COMPLETED,Wrong item,2024-07-22,2024-07-22
RET00002790,ORD0091118,CUST091118,COMPLETED,Missing item,2023-09-09,2023-09-09
RET00002791,ORD0091121,CUST091121,REQUESTED,Product issue,2022-05-06,
RET00002792,ORD0091139,CUST091139,PICKUP_SCHEDULED,Damaged item,2020-10-31,2020-10-31
RET00002793,ORD0091152,CUST091152,REQUESTED,Wrong item,2020-07-06,
RET00002794,ORD0091159,CUST091159,RECEIVED,Product issue,2023-12-22,2023-12-22
RET00002795,ORD0091166,CUST091166,COMPLETED,Damaged item,2022-09-25,2022-09-25
RET00002796,ORD0091193,CUST091193,REQUESTED,Missing item,2022-06-27,
RET00002797,ORD0091216,CUST091216,PICKUP_SCHEDULED,Missing item,2022-07-11,2022-07-11
RET00002798,ORD0091246,CUST091246,COMPLETED,Product issue,2022-08-04,2022-08-04
RET00002799,ORD0091266,CUST091266,COMPLETED,Not needed,2023-05-31,2023-05-31
RET00002800,ORD0091268,CUST091268,COMPLETED,Product issue,2022-04-02,2022-04-02
RET00002801,ORD0091347,CUST091347,APPROVED,Product issue,2020-10-23,2020-10-23
RET00002802,ORD0091400,CUST091400,COMPLETED,Not needed,2021-11-07,2021-11-07
RET00002803,ORD0091457,CUST091457,APPROVED,Damaged item,2021-07-16,2021-07-16
RET00002804,ORD0091464,CUST091464,PICKUP_SCHEDULED,Missing item,2021-08-31,2021-08-31
RET00002805,ORD0091484,CUST091484,COMPLETED,Product issue,2021-03-02,2021-03-02
RET00002806,ORD0091533,CUST091533,RECEIVED,Damaged item,2023-04-13,2023-04-13
RET00002807,ORD0091563,CUST091563,COMPLETED,Missing item,2023-06-03,2023-06-03
RET00002808,ORD0091645,CUST091645,COMPLETED,Product issue,2023-10-03,2023-10-03
RET00002809,ORD0091732,CUST091732,COMPLETED,Product issue,2024-11-28,2024-11-28
RET00002810,ORD0091763,CUST091763,RECEIVED,Damaged item,2021-01-29,2021-01-29
RET00002811,ORD0091866,CUST091866,RECEIVED,Product issue,2020-07-25,2020-07-25
RET00002812,ORD0091920,CUST091920,COMPLETED,Missing item,2022-01-04,2022-01-04
RET00002813,ORD0091979,CUST091979,COMPLETED,Not needed,2022-07-22,2022-07-22
RET00002814,ORD0091997,CUST091997,COMPLETED,Not needed,2021-07-31,2021-07-31
RET00002815,ORD0092074,CUST092074,REQUESTED,Damaged item,2022-06-06,
RET00002816,ORD0092086,CUST092086,PICKUP_SCHEDULED,Product issue,2024-06-09,2024-06-09
RET00002817,ORD0092090,CUST092090,COMPLETED,Product issue,2021-01-04,2021-01-04
RET00002818,ORD0092098,CUST092098,REQUESTED,Not needed,2021-10-06,
RET00002819,ORD0092103,CUST092103,APPROVED,Not needed,2021-03-05,2021-03-05
RET00002820,ORD0092106,CUST092106,REQUESTED,Missing item,2024-02-28,
RET00002821,ORD0092179,CUST092179,RECEIVED,Product issue,2021-08-28,2021-08-28
RET00002822,ORD0092260,CUST092260,REQUESTED,Missing item,2022-05-05,
RET00002823,ORD0092307,CUST092307,COMPLETED,Not needed,2024-08-26,2024-08-26
RET00002824,ORD0092313,CUST092313,APPROVED,Damaged item,2024-05-07,2024-05-07
RET00002825,ORD0092386,CUST092386,RECEIVED,Damaged item,2021-07-15,2021-07-15
RET00002826,ORD0092389,CUST092389,COMPLETED,Missing item,2023-05-13,2023-05-13
RET00002827,ORD0092447,CUST092447,APPROVED,Missing item,2021-10-02,2021-10-02
RET00002828,ORD0092519,CUST092519,REQUESTED,Wrong item,2023-10-04,
RET00002829,ORD0092546,CUST092546,APPROVED,Damaged item,2020-12-14,2020-12-14
RET00002830,ORD0092548,CUST092548,APPROVED,Product issue,2022-02-24,2022-02-24
RET00002831,ORD0092560,CUST092560,COMPLETED,Not needed,2024-05-17,2024-05-17
RET00002832,ORD0092572,CUST092572,REQUESTED,Product issue,2020-02-21,
RET00002833,ORD0092582,CUST092582,RECEIVED,Missing item,2020-11-06,2020-11-06
RET00002834,ORD0092629,CUST092629,COMPLETED,Damaged item,2020-08-23,2020-08-23
RET00002835,ORD0092641,CUST092641,COMPLETED,Wrong item,2020-04-28,2020-04-28
RET00002836,ORD0092652,CUST092652,COMPLETED,Not needed,2021-04-26,2021-04-26
RET00002837,ORD0092700,CUST092700,APPROVED,Damaged item,2021-11-29,2021-11-29
RET00002838,ORD0092729,CUST092729,APPROVED,Wrong item,2024-02-23,2024-02-23
RET00002839,ORD0092867,CUST092867,APPROVED,Wrong item,2024-02-08,2024-02-08
RET00002840,ORD0092922,CUST092922,COMPLETED,Not needed,2021-12-24,2021-12-24
RET00002841,ORD0092941,CUST092941,REQUESTED,Missing item,2023-08-22,
RET00002842,ORD0092961,CUST092961,RECEIVED,Damaged item,2022-10-22,2022-10-22
RET00002843,ORD0093017,CUST093017,PICKUP_SCHEDULED,Product issue,2023-11-03,2023-11-03
RET00002844,ORD0093022,CUST093022,PICKUP_SCHEDULED,Missing item,2022-10-17,2022-10-17
RET00002845,ORD0093030,CUST093030,COMPLETED,Missing item,2024-02-26,2024-02-26
RET00002846,ORD0093042,CUST093042,COMPLETED,Wrong item,2022-12-21,2022-12-21
RET00002847,ORD0093089,CUST093089,REQUESTED,Product issue,2024-02-21,
RET00002848,ORD0093150,CUST093150,APPROVED,Missing item,2022-05-26,2022-05-26
RET00002849,ORD0093166,CUST093166,REQUESTED,Wrong item,2024-07-04,
RET00002850,ORD0093240,CUST093240,REQUESTED,Wrong item,2020-08-05,
RET00002851,ORD0093270,CUST093270,APPROVED,Damaged item,2021-08-06,2021-08-06
RET00002852,ORD0093311,CUST093311,RECEIVED,Damaged item,2021-07-16,2021-07-16
RET00002853,ORD0093346,CUST093346,REQUESTED,Missing item,2023-01-10,
RET00002854,ORD0093367,CUST093367,PICKUP_SCHEDULED,Missing item,2020-12-10,2020-12-10
RET00002855,ORD0093403,CUST093403,COMPLETED,Wrong item,2021-03-25,2021-03-25
RET00002856,ORD0093472,CUST093472,COMPLETED,Wrong item,2022-07-22,2022-07-22
RET00002857,ORD0093486,CUST093486,COMPLETED,Product issue,2024-09-11,2024-09-11
RET00002858,ORD0093518,CUST093518,PICKUP_SCHEDULED,Not needed,2021-05-16,2021-05-16
RET00002859,ORD0093534,CUST093534,PICKUP_SCHEDULED,Wrong item,2023-01-18,2023-01-18
RET00002860,ORD0093569,CUST093569,RECEIVED,Missing item,2024-08-13,2024-08-13
RET00002861,ORD0093593,CUST093593,COMPLETED,Product issue,2024-04-07,2024-04-07
RET00002862,ORD0093605,CUST093605,REQUESTED,Missing item,2022-03-17,
RET00002863,ORD0093620,CUST093620,APPROVED,Missing item,2022-04-03,2022-04-03
RET00002864,ORD0093774,CUST093774,RECEIVED,Damaged item,2022-05-23,2022-05-23
RET00002865,ORD0093779,CUST093779,COMPLETED,Wrong item,2022-07-26,2022-07-26
RET00002866,ORD0093780,CUST093780,RECEIVED,Damaged item,2021-01-10,2021-01-10
RET00002867,ORD0093844,CUST093844,COMPLETED,Wrong item,2021-06-15,2021-06-15
RET00002868,ORD0093864,CUST093864,COMPLETED,Missing item,2022-12-11,2022-12-11
RET00002869,ORD0093957,CUST093957,APPROVED,Damaged item,2024-04-24,2024-04-24
RET00002870,ORD0093982,CUST093982,PICKUP_SCHEDULED,Damaged item,2021-12-20,2021-12-20
RET00002871,ORD0094041,CUST094041,COMPLETED,Damaged item,2023-03-31,2023-03-31
RET00002872,ORD0094148,CUST094148,RECEIVED,Missing item,2023-03-27,2023-03-27
RET00002873,ORD0094193,CUST094193,COMPLETED,Wrong item,2020-08-16,2020-08-16
RET00002874,ORD0094200,CUST094200,PICKUP_SCHEDULED,Product issue,2021-04-29,2021-04-29
RET00002875,ORD0094239,CUST094239,COMPLETED,Product issue,2024-03-29,2024-03-29
RET00002876,ORD0094253,CUST094253,RECEIVED,Wrong item,2023-03-13,2023-03-13
RET00002877,ORD0094269,CUST094269,COMPLETED,Damaged item,2021-02-10,2021-02-10
RET00002878,ORD0094354,CUST094354,COMPLETED,Missing item,2021-05-27,2021-05-27
